lr-Adam/geometry,lr-Adam/variance,lr-Adam/albedo,lr-Adam/ambient,lr-Adam/blur,step,train/loss_rgb_mse_cam,train/loss_rgb_mse_proj,train/loss_rgb_l1_cam,train/loss_rgb_l1_proj,train/loss_eikonal,train/loss_mask,train/loss_sparsity,train/inv_s,train_params/lambda_rgb_mse,train_params/lambda_rgb_l1,train_params/lambda_mask,train_params/lambda_eikonal,train_params/lambda_sparsity,train/num_rays,epoch,val/psnr,test/psnr
,,,,,6699,1.8647542674443685e-05,9.594306902727112e-06,0.001166288391686976,0.0008178548887372017,0.008834495209157467,0.0049531785771250725,0.9735057353973389,1047.879638671875,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00017591404432709099,0.00017591404432709099,0.0017591404432709182,0.0017591404432709182,0.0017591404432709182,6749,,,,,,,,,,,,,,,,,
,,,,,6749,1.4908686353010125e-05,1.1774976883316413e-05,0.00108621665276587,0.0008531496278010309,0.008919071406126022,0.0030061553698033094,0.9746271371841431,1057.8350830078125,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00017379503104085467,0.00017379503104085467,0.0017379503104085537,0.0017379503104085537,0.0017379503104085537,6799,,,,,,,,,,,,,,,,,
,,,,,6799,1.5826019080122933e-05,1.022751530399546e-05,0.001071297563612461,0.0008109953487291932,0.008781267330050468,0.0017677417490631342,0.9737856984138489,1056.5924072265625,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.0001717015428190009,0.0001717015428190009,0.0017170154281900157,0.0017170154281900157,0.0017170154281900157,6849,,,,,,,,,,,,,,,,,
,,,,,6849,2.066180059046019e-05,9.262212188332342e-06,0.0011247992515563965,0.0007773957913741469,0.008881599642336369,0.002763071795925498,0.974172055721283,1066.861083984375,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.0001696332721934661,0.0001696332721934661,0.0016963327219346681,0.0016963327219346681,0.0016963327219346681,6899,,,,,,,,,,,,,,,,,
,,,,,6899,1.9333729142090306e-05,9.605041668692138e-06,0.0011283064959570765,0.0008281586924567819,0.009047397412359715,0.002064394997432828,0.973852813243866,1064.127685546875,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00016758991539986447,0.00016758991539986447,0.0016758991539986504,0.0016758991539986504,0.0016758991539986504,6949,,,,,,,,,,,,,,,,,
,,,,,6949,1.8280554286320694e-05,1.0093317541759461e-05,0.0010944516398012638,0.0008130804053507745,0.008878138847649097,0.0016620157985016704,0.9737096428871155,1066.12158203125,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00016557117233287414,0.00016557117233287414,0.001655711723328747,0.001655711723328747,0.001655711723328747,6999,,,,,,,,,,,,,,,,,
,,,,,6999,1.7752185158315115e-05,1.1613912647590041e-05,0.0010793081019073725,0.0008043784182518721,0.008592888712882996,0.0016110771102830768,0.9732813239097595,1073.8369140625,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00016357674650216146,0.00016357674650216146,0.0016357674650216204,0.0016357674650216204,0.0016357674650216204,7049,,,,,,,,,,,,,,,,,
,,,,,7049,1.8728676877799444e-05,1.1567058209038805e-05,0.0011289295507594943,0.0008661987958475947,0.008764617145061493,0.0016294907545670867,0.973896324634552,1069.0426025390625,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00016160634498883536,0.00016160634498883536,0.00161606344988836,0.00161606344988836,0.00161606344988836,7099,,,,,,,,,,,,,,,,,
,,,,,7099,1.6813284673844464e-05,8.953367796493694e-06,0.0011303272331133485,0.0007891867426224053,0.008522998541593552,0.0025424340274184942,0.9740777611732483,1071.02392578125,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00015965967840242734,0.00015965967840242734,0.00159659678402428,0.00159659678402428,0.00159659678402428,7149,,,,,,,,,,,,,,,,,
,,,,,7149,1.761538806022145e-05,8.92338630364975e-06,0.0011346901301294565,0.0007875101291574538,0.008655975572764874,0.003220715094357729,0.9744513034820557,1072.4609375,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00015773646083838843,0.00015773646083838843,0.001577364608383892,0.001577364608383892,0.001577364608383892,7199,,,,,,,,,,,,,,,,,
,,,,,7199,2.3317870727623813e-05,9.875251635094173e-06,0.0011859885416924953,0.0008265593205578625,0.008731406182050705,0.0029858152847737074,0.974134087562561,1064.166748046875,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.0001558364098360991,0.0001558364098360991,0.0015583640983610001,0.0015583640983610001,0.0015583640983610001,7249,,,,,,,,,,,,,,,,,
,,,,,7249,2.649335510795936e-05,1.0563856449152809e-05,0.0013173938496038318,0.000841200293507427,0.008563830517232418,0.003515089862048626,0.9747003316879272,1073.185791015625,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00015395924633738453,0.00015395924633738453,0.0015395924633738543,0.0015395924633738543,0.0015395924633738543,7299,,,,,,,,,,,,,,,,,
,,,,,7299,1.8246077161165886e-05,1.1017398719559424e-05,0.001194921787828207,0.0008595673134550452,0.00831015594303608,0.0017522594425827265,0.9738408327102661,1082.5709228515625,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00015210469464552957,0.00015210469464552957,0.0015210469464553053,0.0015210469464553053,0.0015210469464553053,7349,,,,,,,,,,,,,,,,,
,,,,,7349,1.8757249563350342e-05,9.996554581448436e-06,0.0011615263065323234,0.0008064938010647893,0.008548484183847904,0.002081391168758273,0.974466860294342,1086.2095947265625,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00015027248238478762,0.00015027248238478762,0.0015027248238478855,0.0015027248238478855,0.0015027248238478855,7399,,,,,,,,,,,,,,,,,
,,,,,7399,2.1454516172525473e-05,1.0355989616073202e-05,0.0011962272692471743,0.000747384037822485,0.00837800558656454,0.004821456968784332,0.9739060401916504,1087.3424072265625,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.0001484623404603771,0.0001484623404603771,0.0014846234046037795,0.0014846234046037795,0.0014846234046037795,7449,,,,,,,,,,,,,,,,,
,,,,,7449,1.9980034267064184e-05,9.051868801179808e-06,0.0012123531196266413,0.0007988382712937891,0.008530711755156517,0.0022900686599314213,0.9738016128540039,1087.5234375,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00014667400301895974,0.00014667400301895974,0.0014667400301896058,0.0014667400301896058,0.0014667400301896058,7499,,,,,,,,,,,,,,,,,
,,,,,7499,1.7717240552883595e-05,1.2083901310688816e-05,0.001220487873069942,0.0008195433765649796,0.008513805456459522,0.0022158543579280376,0.9738414287567139,1095.7325439453125,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.0001449072074095952,0.0001449072074095952,0.0014490720740959603,0.0014490720740959603,0.0014490720740959603,7549,,,,,,,,,,,,,,,,,
,,,,,7549,2.1677964468835853e-05,1.0609948731143959e-05,0.0012032082304358482,0.0008183365571312606,0.008530843071639538,0.005541014950722456,0.9731736779212952,1099.789306640625,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00014316169414516593,0.00014316169414516593,0.0014316169414516676,0.0014316169414516676,0.0014316169414516676,7599,,,,,,,,,,,,,,,,,
,,,,,7599,1.6501406207680702e-05,9.128561032412108e-06,0.0010696487734094262,0.0007924018427729607,0.008519493974745274,0.002772728679701686,0.9737569093704224,1094.34521484375,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00014143720686426607,0.00014143720686426607,0.001414372068642669,0.001414372068642669,0.001414372068642669,7649,,,,,,,,,,,,,,,,,
,,,,,7649,1.9296143364044838e-05,8.509086001140531e-06,0.0011335989693179727,0.0007723731687292457,0.008329365402460098,0.0024188796523958445,0.9740059971809387,1089.8189697265625,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00013973349229355064,0.00013973349229355064,0.0013973349229355152,0.0013973349229355152,0.0013973349229355152,7699,,,,,,,,,,,,,,,,,
,,,,,7699,1.9991337467217818e-05,9.215034879161976e-06,0.0012132837437093258,0.0007718389970250428,0.008629006333649158,0.00234783161431551,0.9735844135284424,1091.47216796875,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00013805030021053712,0.00013805030021053712,0.0013805030021053798,0.0013805030021053798,0.0013805030021053798,7749,,,,,,,,,,,,,,,,,
,,,,,7749,1.823667116696015e-05,6.32187993687694e-06,0.0011325136292725801,0.0006470586522482336,0.008432501927018166,0.002216971479356289,0.9734393954277039,1103.4874267578125,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.0001363873834068559,0.0001363873834068559,0.001363873834068567,0.001363873834068567,0.001363873834068567,7799,,,,,,,,,,,,,,,,,
,,,,,7799,1.8110138626070693e-05,8.963149412011262e-06,0.0011038649827241898,0.000778869551140815,0.008258546702563763,0.0018026487668976188,0.9732906222343445,1114.805419921875,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00013474449765194278,0.00013474449765194278,0.0013474449765194351,0.0013474449765194351,0.0013474449765194351,7849,,,,,,,,,,,,,,,,,
,,,,,7849,1.7194697647937573e-05,1.0146740351046901e-05,0.0011261811014264822,0.0007919181953184307,0.008347573690116405,0.0015661518555134535,0.9739479422569275,1123.5859375,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00013312140165716924,0.00013312140165716924,0.0013312140165717002,0.0013312140165717002,0.0013312140165717002,7899,,,,,,,,,,,,,,,,,
,,,,,7899,1.4843618373561185e-05,1.0189092790824361e-05,0.0010892304126173258,0.0007519531063735485,0.008393701165914536,0.004628779832273722,0.9737274050712585,1126.767578125,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00013151785704040476,0.00013151785704040476,0.0013151785704040573,0.0013151785704040573,0.0013151785704040573,7949,,,,,,,,,,,,,,,,,
,,,,,7949,1.812279697332997e-05,9.96465860225726e-06,0.001123601570725441,0.0008251525578089058,0.008448443375527859,0.0020601863507181406,0.973292887210846,1126.2974853515625,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00012993362829100623,0.00012993362829100623,0.0012993362829100716,0.0012993362829100716,0.0012993362829100716,7999,,,,,,,,,,,,,,,,,
,,,,,7999,2.0289726307964884e-05,1.0439628567837644e-05,0.001181652070954442,0.0008053897181525826,0.008321793749928474,0.0019002826884388924,0.974158525466919,1118.6063232421875,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
,,,,,7999,,,,,,,,,,,,,,,0,10.513019561767578,
0.00012836848273522797,0.00012836848273522797,0.001283684827352288,0.001283684827352288,0.001283684827352288,8049,,,,,,,,,,,,,,,,,
,,,,,8049,1.6113226593006402e-05,8.879605047695804e-06,0.0010943958768621087,0.0007443696958944201,0.008349636569619179,0.0024420733097940683,0.974057674407959,1112.611083984375,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00012682219050204978,0.00012682219050204978,0.0012682219050205057,0.0012682219050205057,0.0012682219050205057,8099,,,,,,,,,,,,,,,,,
,,,,,8099,1.8713717508944683e-05,7.918632945802528e-06,0.0011432579485699534,0.0007465637754648924,0.008512619882822037,0.002034304430708289,0.9738461971282959,1120.5228271484375,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00012529452448941598,0.00012529452448941598,0.0012529452448941675,0.0012529452448941675,0.0012529452448941675,8149,,,,,,,,,,,,,,,,,
,,,,,8149,1.5035240721772425e-05,1.0595977983030025e-05,0.0011130491038784385,0.000768982048612088,0.008226596750319004,0.0019785738550126553,0.9738070964813232,1121.4373779296875,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00012378526033088145,0.00012378526033088145,0.0012378526033088213,0.0012378526033088213,0.0012378526033088213,8199,,,,,,,,,,,,,,,,,
,,,,,8199,2.037862032011617e-05,9.23085190152051e-06,0.00117585901170969,0.0007655373774468899,0.00823852326720953,0.0027488747145980597,0.9739372730255127,1122.532958984375,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00012229417636265872,0.00012229417636265872,0.0012229417636265923,0.0012229417636265923,0.0012229417636265923,8249,,,,,,,,,,,,,,,,,
,,,,,8249,1.5897365301498212e-05,8.231724677898455e-06,0.0010470491833984852,0.0007274796953424811,0.008163494057953358,0.003219079226255417,0.9733747839927673,1124.92822265625,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00012082105359106258,0.00012082105359106258,0.0012082105359106303,0.0012082105359106303,0.0012082105359106303,8299,,,,,,,,,,,,,,,,,
,,,,,8299,1.6710235286154784e-05,9.21437003853498e-06,0.001069151097908616,0.0007647571619600058,0.008271496742963791,0.0018505442421883345,0.9740002751350403,1130.7244873046875,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00011936567566034716,0.00011936567566034716,0.0011936567566034762,0.0011936567566034762,0.0011936567566034762,8349,,,,,,,,,,,,,,,,,
,,,,,8349,2.0455934645724483e-05,1.0970655239361804e-05,0.0010978586506098509,0.0007731138612143695,0.00820428878068924,0.0020594580564647913,0.9738427996635437,1131.7078857421875,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00011792782882092968,0.00011792782882092968,0.0011792782882093014,0.0011792782882093014,0.0011792782882093014,8399,,,,,,,,,,,,,,,,,
,,,,,8399,1.307157344854204e-05,8.540348972019274e-06,0.000970717053860426,0.0007599105010740459,0.008241345174610615,0.0018466153414919972,0.973674476146698,1136.302490234375,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00011650730189799723,0.00011650730189799723,0.0011650730189799773,0.0011650730189799773,0.0011650730189799773,8449,,,,,,,,,,,,,,,,,
,,,,,8449,2.0084562493138947e-05,8.930643161875196e-06,0.0010924855014309287,0.0007601164979860187,0.008128060959279537,0.0033599112648516893,0.9733903408050537,1139.135498046875,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00011510388626049212,0.00011510388626049212,0.0011510388626049261,0.0011510388626049261,0.0011510388626049261,8499,,,,,,,,,,,,,,,,,
,,,,,8499,1.7452071915613487e-05,7.50341951061273e-06,0.0010928710689768195,0.0006983047933317721,0.008025594055652618,0.002136876108124852,0.9736877679824829,1140.4561767578125,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00011371737579047013,0.00011371737579047013,0.0011371737579047067,0.0011371737579047067,0.0011371737579047067,8549,,,,,,,,,,,,,,,,,
,,,,,8549,1.6879492250154726e-05,7.843562343623489e-06,0.0010572640458121896,0.0007215963560156524,0.00819277111440897,0.0029892923776060343,0.9735220074653625,1144.2987060546875,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00011234756685282847,0.00011234756685282847,0.00112347566852829,0.00112347566852829,0.00112347566852829,8599,,,,,,,,,,,,,,,,,
,,,,,8599,1.7620181097299792e-05,1.1509818250488024e-05,0.0010965223191305995,0.0007658486138097942,0.008176998235285282,0.0019235032377764583,0.9728739857673645,1144.864013671875,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00011099425826539802,0.00011099425826539802,0.0011099425826539859,0.0011099425826539859,0.0011099425826539859,8649,,,,,,,,,,,,,,,,,
,,,,,8649,1.5819739928701892e-05,7.768819159537088e-06,0.0011007610009983182,0.0007500696228817105,0.008193912915885448,0.0017781694186851382,0.9722309112548828,1142.897216796875,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00010965725126939602,0.00010965725126939602,0.0010965725126939657,0.0010965725126939657,0.0010965725126939657,8699,,,,,,,,,,,,,,,,,
,,,,,8699,1.746535963320639e-05,7.331773758778581e-06,0.001079002395272255,0.0007108167046681046,0.008182323537766933,0.0016032502753660083,0.9733185172080994,1143.8218994140625,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00010833634950023453,0.00010833634950023453,0.001083363495002351,0.001083363495002351,0.001083363495002351,8749,,,,,,,,,,,,,,,,,
,,,,,8749,1.3942633813712746e-05,8.139654710248578e-06,0.0010290975915268064,0.0007052140426822007,0.008024402894079685,0.0018195603042840958,0.9737491607666016,1151.565673828125,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00010703135895868066,0.00010703135895868066,0.0010703135895868121,0.0010703135895868121,0.0010703135895868121,8799,,,,,,,,,,,,,,,,,
,,,,,8799,1.4514775102725253e-05,8.452845577266999e-06,0.0010399328311905265,0.0007563749677501619,0.007993487641215324,0.0017347604734823108,0.9725133776664734,1148.172119140625,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00010574208798236412,0.00010574208798236412,0.0010574208798236472,0.0010574208798236472,0.0010574208798236472,8849,,,,,,,,,,,,,,,,,
,,,,,8849,1.7580554413143545e-05,7.929143066576216e-06,0.0010808726074174047,0.0006926105124875903,0.00800456665456295,0.002234288491308689,0.9737862348556519,1146.2794189453125,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00010446834721762797,0.00010446834721762797,0.0010446834721762862,0.0010446834721762862,0.0010446834721762862,8899,,,,,,,,,,,,,,,,,
,,,,,8899,1.546173371025361e-05,8.2202050180058e-06,0.0010650117183104157,0.0006966087967157364,0.008240493014454842,0.0019697293173521757,0.9727703332901001,1147.514892578125,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.0001032099495917187,0.0001032099495917187,0.0010320994959171941,0.0010320994959171941,0.0010320994959171941,8949,,,,,,,,,,,,,,,,,
,,,,,8949,1.6411520846304484e-05,1.1493008969409857e-05,0.001068383571691811,0.0007901455392129719,0.007909711450338364,0.0020080767571926117,0.9737738966941833,1153.50732421875,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00010196671028531069,0.00010196671028531069,0.0010196671028531148,0.0010196671028531148,0.0010196671028531148,8999,,,,,,,,,,,,,,,,,
,,,,,8999,1.4469277630269062e-05,9.635299647925422e-06,0.0009931727545335889,0.0007454651640728116,0.008178064599633217,0.0015738146612420678,0.9739900231361389,1154.0960693359375,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
0.00010073844670536231,0.00010073844670536231,0.00100738446705363,0.00100738446705363,0.00100738446705363,9049,,,,,,,,,,,,,,,,,
,,,,,9049,1.9127957784803584e-05,8.272126251540612e-06,0.0011386759579181671,0.0007238404359668493,0.008043196983635426,0.0018058625282719731,0.9733530282974243,1164.22412109375,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
9.952497845829865e-05,9.952497845829865e-05,0.0009952497845829931,0.0009952497845829931,0.0009952497845829931,9099,,,,,,,,,,,,,,,,,
,,,,,9099,1.6547637642361224e-05,7.328880201384891e-06,0.0010900613851845264,0.000668731692712754,0.00786539539694786,0.0019396018469706178,0.9734634160995483,1161.2783203125,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
9.832612732351723e-05,9.832612732351723e-05,0.0009832612732351789,0.0009832612732351789,0.0009832612732351789,9149,,,,,,,,,,,,,,,,,
,,,,,9149,1.3457774002745282e-05,9.965568096959032e-06,0.0010063382796943188,0.000749344821088016,0.007862941361963749,0.0017404152313247323,0.9737103581428528,1168.8074951171875,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
9.714171722721306e-05,9.714171722721306e-05,0.0009714171722721368,0.0009714171722721368,0.0009714171722721368,9199,,,,,,,,,,,,,,,,,
,,,,,9199,1.8503042156226e-05,8.569150850235019e-06,0.0011180281871929765,0.000714915688149631,0.008004055358469486,0.0034929635003209114,0.9730054140090942,1165.9569091796875,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
9.597157421651889e-05,9.597157421651889e-05,0.0009597157421651955,0.0009597157421651955,0.0009597157421651955,9249,,,,,,,,,,,,,,,,,
,,,,,9249,1.6352256352547556e-05,6.953442152735079e-06,0.0010499408235773444,0.0006712725153192878,0.008009545505046844,0.0022187596186995506,0.9730299115180969,1167.2730712890625,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
9.481552643395703e-05,9.481552643395703e-05,0.0009481552643395763,0.0009481552643395763,0.0009481552643395763,9299,,,,,,,,,,,,,,,,,
,,,,,9299,1.7860082152765244e-05,7.64831838750979e-06,0.0011359709315001965,0.0007236014353111386,0.007841677404940128,0.0025132400915026665,0.9728040099143982,1167.5169677734375,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
9.367340409219862e-05,9.367340409219862e-05,0.0009367340409219922,0.0009367340409219922,0.0009367340409219922,9349,,,,,,,,,,,,,,,,,
,,,,,9349,1.6438356396974996e-05,7.628196271980414e-06,0.001113784033805132,0.0007040390628390014,0.008001762442290783,0.002451416105031967,0.9736343026161194,1178.0335693359375,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
9.254503944912734e-05,9.254503944912734e-05,0.0009254503944912798,0.0009254503944912798,0.0009254503944912798,9399,,,,,,,,,,,,,,,,,
,,,,,9399,1.549031730974093e-05,9.294343726651277e-06,0.0010203334968537092,0.0007564290426671505,0.00804644264280796,0.0032854543533176184,0.9725909233093262,1173.4263916015625,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
9.143026678320348e-05,9.143026678320348e-05,0.0009143026678320404,0.0009143026678320404,0.0009143026678320404,9449,,,,,,,,,,,,,,,,,
,,,,,9449,1.40731153805973e-05,7.018954875093186e-06,0.0010231927735731006,0.0006616702303290367,0.008139350451529026,0.0016895162407308817,0.9735991954803467,1174.6019287109375,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
9.032892236912416e-05,9.032892236912416e-05,0.000903289223691247,0.000903289223691247,0.000903289223691247,9499,,,,,,,,,,,,,,,,,
,,,,,9499,1.5683805031585507e-05,8.402749699598644e-06,0.0011086954036727548,0.0008040874963626266,0.007940705865621567,0.0015786790754646063,0.9734430909156799,1174.4132080078125,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
8.924084445377772e-05,8.924084445377772e-05,0.0008924084445377825,0.0008924084445377825,0.0008924084445377825,9549,,,,,,,,,,,,,,,,,
,,,,,9549,1.9231458281865343e-05,8.235257155320141e-06,0.0011885925196111202,0.0007301569567061961,0.007927902974188328,0.003241554833948612,0.9732286930084229,1183.243896484375,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
8.816587323248684e-05,8.816587323248684e-05,0.0008816587323248739,0.0008816587323248739,0.0008816587323248739,9599,,,,,,,,,,,,,,,,,
,,,,,9599,1.5489633369725198e-05,1.1253675438638311e-05,0.0010489702690392733,0.0007351095555350184,0.007996886968612671,0.001495544333010912,0.9729037284851074,1175.9312744140625,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
8.710385082553853e-05,8.710385082553853e-05,0.0008710385082553906,0.0008710385082553906,0.0008710385082553906,9649,,,,,,,,,,,,,,,,,
,,,,,9649,1.4862332136544865e-05,7.576421012345236e-06,0.0010365188354626298,0.0007179670501500368,0.00774404127150774,0.0014534087385982275,0.9730830192565918,1184.69873046875,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
8.605462125499626e-05,8.605462125499626e-05,0.000860546212549968,0.000860546212549968,0.000860546212549968,9699,,,,,,,,,,,,,,,,,
,,,,,9699,1.7063121049432084e-05,8.037911356950644e-06,0.0010140207596123219,0.0007173562771640718,0.008008655160665512,0.0019029286922886968,0.9735981822013855,1181.2860107421875,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
8.501803042179183e-05,8.501803042179183e-05,0.0008501803042179239,0.0008501803042179239,0.0008501803042179239,9749,,,,,,,,,,,,,,,,,
,,,,,9749,1.7500626199762337e-05,7.921969881863333e-06,0.0011158293345943093,0.0006834829109720886,0.007904812693595886,0.0015885246684774756,0.9732140898704529,1183.131591796875,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
8.399392608309303e-05,8.399392608309303e-05,0.000839939260830936,0.000839939260830936,0.000839939260830936,9799,,,,,,,,,,,,,,,,,
,,,,,9799,1.5981573596945964e-05,8.623881512903608e-06,0.0010978028876706958,0.0007557788048870862,0.00775182293727994,0.0019674741197377443,0.9731180667877197,1188.152587890625,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
8.298215782994375e-05,8.298215782994375e-05,0.0008298215782994443,0.0008298215782994443,0.0008298215782994443,9849,,,,,,,,,,,,,,,,,
,,,,,9849,1.3089924323139712e-05,7.417393135256134e-06,0.0009567680535838008,0.0006825800519436598,0.007718940265476704,0.0028049147222191095,0.9736856818199158,1189.781982421875,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
8.1982577065174e-05,8.1982577065174e-05,0.0008198257706517465,0.0008198257706517465,0.0008198257706517465,9899,,,,,,,,,,,,,,,,,
,,,,,9899,1.565505772305187e-05,7.093844942573924e-06,0.001060699811205268,0.0006400409038178623,0.007910778746008873,0.004138084128499031,0.9728966355323792,1191.9591064453125,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
8.099503698157504e-05,8.099503698157504e-05,0.0008099503698157568,0.0008099503698157568,0.0008099503698157568,9949,,,,,,,,,,,,,,,,,
,,,,,9949,1.552958565298468e-05,8.302179594465997e-06,0.0010079116327688098,0.0007111220620572567,0.00774814048781991,0.004175559617578983,0.9725641012191772,1194.61572265625,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
8.00193925403385e-05,8.00193925403385e-05,0.0008001939254033909,0.0008001939254033909,0.0008001939254033909,9999,,,,,,,,,,,,,,,,,
,,,,,9999,1.751393028825987e-05,9.67229061643593e-06,0.0010956156766042113,0.0007422211929224432,0.00773023022338748,0.0019056025194004178,0.9721705317497253,1197.9173583984375,10.0,1.0,0.10000000149011612,0.10000000149011612,0.009999999776482582,8192.0,0,,
,,,,,9999,,,,,,,,,,,,,,,0,10.511727333068848,
,,,,,10000,,,,,,,,,,,,,,,1,,10.511727333068848
